"";"ApplicationNumber";"Mark";"MarkCurrentStatusCode";"ApplicationDate";"ExpiryDate";"DEPOSANT";"DEPOTIT";"MarkFeature";"url";"search";"FranceX";"depo";"titulaire"
"184";"3389221";"le tour de france de l&apos;administration en ligne";"Marque expirée";20051024;20151024;"l&apos;etat français représenté par l&apos;agence pour le développement de l&apos;administration électronique";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3389221";"France;EtatFrançais";"[de|en|la] France";"l&apos;etat français représenté par l&apos;agence pour le développement de l&apos;administration électronique NA";"Etat Français"
"185";"3389223";"le tour de france de l&apos;administration électronique";"Marque expirée";20051024;20151024;"l&apos;etat français représenté par l&apos;agence pour le développement de l&apos;administration électronique";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3389223";"France;EtatFrançais";"[de|en|la] France";"l&apos;etat français représenté par l&apos;agence pour le développement de l&apos;administration électronique NA";"Etat Français"
"186";"3389222";"le tour de france d&apos;adèle";"Marque expirée";20051024;20151024;"l&apos;etat français représenté par l&apos;agence pour le développement de l&apos;administration électronique";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3389222";"France;EtatFrançais";"[de|en|la] France";"l&apos;etat français représenté par l&apos;agence pour le développement de l&apos;administration électronique NA";"Etat Français"
"187";"3368258";"chêne des domaines de france";"Marque renouvelée";20050701;20250701;"office national des forets, etablissement public à caractère industriel et commercial";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3368258";"France;EtablissementPublic";"[de|en|la] France";"office national des forets, etablissement public à caractère industriel et commercial NA";"EPIC"
"188";"3366268";"iter en france";"Marque renouvelée";20050621;20250621;"commissariat a l&apos;energie atomique et aux energies alternatives, etablissement public à caractère industriel et commercial";"commissariat a l energie atomique et aux energies alternatives";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3366268";"France;EtablissementPublic";"[de|en|la] France";"commissariat a l&apos;energie atomique et aux energies alternatives, etablissement public à caractère industriel et commercial commissariat a l energie atomique et aux energies alternatives";"EPIC"
"189";"3324305";"edf gaz de france distribution";"Marque expirée";20041117;20141117;"gaz de france service national etablissement public à caractère industriel et commercial,electricite de france service national etablissement public à caractère industriel et commercial";"gaz de france,gdf suez";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3324305";"France;EtablissementPublic";"[de|en|la] France";"gaz de france service national etablissement public à caractère industriel et commercial,electricite de france service national etablissement public à caractère industriel et commercial gaz de france,gdf suez";"EPIC"
"190";"3317607";"diagnostic qualite de gaz de france";"Marque expirée";20041011;20141011;"gaz de france (gdf) service national etablissement public à caractère industriel et commercial";"gaz de france societe anonyme,gaz de france,gdf suez";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3317607";"France;EtablissementPublic";"[de|en|la] France";"gaz de france (gdf) service national etablissement public à caractère industriel et commercial gaz de france societe anonyme,gaz de france,gdf suez";"EPIC"
"191";"3311363";"parc naturel regional oise-pays de france";"Marque renouvelée";20040902;20240902;"etat français, représenté par le ministère de l&apos;écologie et du développement durable, direction de la nature et des pays, personne juridique de droit public";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3311363";"France;EtatFrançais";"[de|en|la] France";"etat français, représenté par le ministère de l&apos;écologie et du développement durable, direction de la nature et des pays, personne juridique de droit public NA";"Etat Français"
"192";"3296465";"france radars";"Marque expirée";20040609;20140609;"institut géographique national etablissement public de l&apos;etat à caractère administratif";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3296465";"France;EtablissementPublic";"France X";"institut géographique national etablissement public de l&apos;etat à caractère administratif NA";"EPA"
"193";"3295226";"conforts de vie le magazine dolcevita de gaz de france";"Marque expirée";20040527;20140527;"gaz de france service national établissement public à caractère industriel et commercial";"gaz de france,gdf suez";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3295226";"France;EtablissementPublic";"[de|en|la] France";"gaz de france service national établissement public à caractère industriel et commercial gaz de france,gdf suez";"EPIC"
